,ID,N_VICTIMAS,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,COORDENADAS_X,COORDENADAS_Y,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,SEMESTRE
684,2021-0065,1,2021-08-06,08:30:00,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,6,-58.42675754,-34.6269973,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,FEMENINO,63,2021-08-10,2
685,2021-0066,1,2021-08-06,20:00:00,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,11,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,59,2021-08-09,2
686,2021-0067,1,2021-08-08,09:29:00,AU FRONDIZI KM 29 (ALTURA BRASIL),AUTOPISTA,1,-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,27,2021-08-08,2
687,2021-0068,1,2021-08-15,06:10:00,BEIRO FRANCISCO AV. 5071,AVENIDA,11,-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,39,2021-08-15,2
688,2021-0069,1,2021-08-20,17:15:00,AV. SANTA FE 3428,AVENIDA,14,-58.41354692,-34.5869768,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,17,2021-08-21,2
689,2021-0070,1,2021-08-28,08:30:00,CHILAVERT MARTINIANO CORONEL Y VARELA AV.,AVENIDA,8,-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,31,2021-08-28,2
690,2021-0071,1,2021-08-31,16:00:00,SAN LUIS 2730,CALLE,3,-58.4045461,-34.60003693,PEATON-MOTO,PEATON,MOTO,2021,PEATON,MASCULINO,88,2021-09-01,2
691,2021-0072,1,2021-09-01,19:10:00,CALLAO AV. Y PARAGUAY,AVENIDA,2,-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,2021,PEATON,FEMENINO,57,2021-09-01,2
692,2021-0073,1,2021-09-18,12:20:00,DEL LIBERTADOR AV. Y AGOTE LUIS DR.,AVENIDA,2,-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,2021,CICLISTA,FEMENINO,76,2021-09-18,2
693,2021-0074,1,2021-09-20,15:00:00,PAZ GRAL. AV. Y BALBIN RICARDO DR. AV.,GRAL PAZ,12,-58.5007381,-34.5497951,MULTIPLE,MOTO,MULTIPLE,2021,CONDUCTOR,MASCULINO,55,2021-09-20,2
694,2021-0075,1,2021-09-21,14:30:00,SALTA Y BRASIL,CALLE,1,-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,2021,PEATON,MASCULINO,65,2021-09-21,2
695,2021-0076,1,2021-10-16,06:15:00,MORENO PERITO AV. 2152,AVENIDA,7,-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,31,2021-10-16,2
696,2021-0077,1,2021-10-18,07:20:00,DIRECTORIO AV. 1169,AVENIDA,6,-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,FEMENINO,31,2021-10-18,2
697,2021-0078,1,2021-10-23,06:35:00,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,6,-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,CONDUCTOR,MASCULINO,22,2021-10-23,2
698,2021-0079,1,2021-10-25,03:30:00,TUCUMAN 3112,CALLE,3,-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,2021,PEATON,MASCULINO,42,2021-10-25,2
699,2021-0080,1,2021-10-28,16:16:00,ARENALES Y 9 DE JULIO AV.,AVENIDA,1,-58.38277479,-34.5943016,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,32,2021-10-28,2
700,2021-0081,1,2021-11-02,13:35:00,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,4,-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,26,2021-11-02,2
701,2021-0082,1,2021-11-06,04:39:00,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,3,-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,38,2021-11-06,2
702,2021-0083,1,2021-11-09,00:35:00,CABILDO AV. Y OLAZABAL,AVENIDA,13,-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,30,2021-11-09,2
703,2021-0084,1,2021-11-11,03:00:00,TAPALQUE Y BRUIX AV.,AVENIDA,9,-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,32,2021-11-11,2
704,2021-0085,1,2021-11-20,18:30:00,PAZ GRAL. AV. Y EZEIZA,GRAL PAZ,12,-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,CONDUCTOR,MASCULINO,49,2021-11-20,2
705,2021-0086,1,2021-11-25,10:10:00,RIVADAVIA AV. Y PUAN,AVENIDA,6,-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,75,2021-11-25,2
706,2021-0087,1,2021-11-27,11:22:00,ESMERALDA 1359,CALLE,1,-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,2021,PEATON,FEMENINO,73,2021-11-27,2
707,2021-0088,1,2021-12-01,15:40:00,AV. MOROE Y 3 DE FEBRERO,CALLE,13,-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,45,2021-12-07,2
708,2021-0089,1,2021-12-02,01:10:00,AV. GAONA 3655,AVENIDA,11,-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,41,2021-12-11,2
709,2021-0090,1,2021-12-10,11:45:00,AV. 9 DE JULIO Y LAVALLE,AVENIDA,1,-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,PEATON,MASCULINO,73,2022-01-03,2
710,2021-0091,1,2021-12-11,23:00:00,BAIGORRIA Y VICTOR HUGO,CALLE,10,-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,2021,CONDUCTOR,MASCULINO,24,2021-12-11,2
711,2021-0092,1,2021-12-12,06:20:00,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,3,-58.4059686,-34.61011987,PEATON-AUTO,PEATON,AUTO,2021,PEATON,FEMENINO,50,2021-12-12,2
712,2021-0093,1,2021-12-13,17:10:00,AV. RIESTRA Y MOM,AVENIDA,7,-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,18,2021-12-18,2
713,2021-0094,1,2021-12-20,01:10:00,AU DELLEPIANE Y LACARRA,AUTOPISTA,9,-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,2021,PASAJERO_ACOMPAÑANTE,FEMENINO,43,2021-12-20,2
714,2021-0095,1,2021-12-30,00:43:00,AV. GAONA Y TERRADA,AVENIDA,11,-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,2021,CONDUCTOR,MASCULINO,27,2022-01-02,2
715,2021-0096,1,2021-12-15,10:30:00,AV. EVA PERON 4071,AVENIDA,9,-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,2021,CONDUCTOR,MASCULINO,60,2021-12-20,2
716,2021-0097,1,2021-11-18,06:10:00,PADRE CARLOS MUJICA 709,CALLE,1,-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,2021,CICLISTA,MASCULINO,53,2021-11-19,2
